DATE,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
2022-02-18,1736.300049,727.5,4471.549805,3258.449951,787.400024,3632.149902,7030.100098,1609.655029,373.149994,712.549988,3481.649902,909.099976,167.300003,4353.399902,4321.149902,2699.25,1722.75,1165.0,1512.349976,590.950012,2774.050049,529.599976,2312.550049,2441.149902,748.900024,221.899994,955.349976,1706.949951,632.849976,1826.550049,1883.099976,852.0,8569.099609,132.350006,18009.300781,167.899994,195.699997,2424.399902,1150.5,515.299988,862.900024,3793.899902,717.5,493.149994,119.080002,1437.949951,2488.949951,724.950012,6916.600098,562.450012
2022-02-21,1685.199951,711.099976,4426.649902,3251.649902,788.849976,3579.5,7006.350098,1601.224976,368.75,709.950012,3475.25,907.25,161.199997,4258.299805,4298.25,2699.0,1692.449951,1164.75,1522.099976,582.0,2713.350098,512.0,2294.800049,2436.800049,754.450012,218.0,952.450012,1730.699951,623.099976,1827.099976,1863.949951,841.099976,8612.700195,131.949997,18106.099609,163.399994,198.149994,2399.899902,1134.75,511.850006,843.849976,3719.399902,713.200012,494.450012,118.184998,1418.199951,2454.350098,704.150024,6813.450195,570.799988
2022-02-22,1667.699951,705.549988,4576.049805,3227.149902,779.150024,3600.699951,7011.350098,1618.944946,355.299988,699.25,3489.75,913.400024,159.899994,4224.799805,4218.5,2725.5,1684.150024,1149.550049,1510.699951,572.75,2731.0,516.200012,2269.949951,2453.949951,751.299988,214.850006,939.099976,1734.349976,622.0,1841.75,1844.449951,853.25,8622.799805,132.100006,18111.0,164.949997,198.149994,2389.0,1100.949951,498.399994,845.799988,3586.399902,715.200012,478.25,113.870003,1412.550049,2450.100098,693.349976,6749.549805,564.150024
2022-02-23,1688.699951,706.700012,4610.799805,3237.199951,777.200012,3580.300049,7044.549805,1613.359985,357.100006,704.400024,3511.149902,914.900024,158.5,4181.600098,4200.950195,2706.649902,1669.800049,1153.0,1500.900024,569.049988,2670.649902,518.700012,2260.399902,2437.050049,744.599976,215.949997,950.700012,1742.849976,614.700012,1886.099976,1820.300049,850.299988,8698.849609,130.199997,17926.650391,160.75,198.050003,2374.050049,1101.75,498.700012,840.25,3563.800049,723.25,477.0,113.900002,1413.300049,2495.699951,688.0,6780.200195,567.099976
2022-02-24,1543.949951,654.849976,4381.950195,3069.050049,730.299988,3478.899902,6627.799805,1524.52002,333.049988,670.900024,3446.0,895.799988,150.0,3936.649902,4092.5,2617.149902,1544.349976,1098.550049,1419.400024,532.950012,2490.399902,517.650024,2171.399902,2343.050049,707.400024,208.5,875.650024,1678.150024,569.349976,1794.849976,1757.349976,795.799988,8210.150391,124.400002,17744.75,156.649994,191.100006,2255.75,1054.199951,472.649994,818.25,3401.649902,677.700012,427.950012,107.400002,1333.0,2406.600098,632.299988,6418.450195,537.150024
2022-02-25,1618.699951,695.150024,4633.450195,3119.199951,758.049988,3508.399902,6969.399902,1577.214966,336.350006,688.650024,3422.75,923.650024,163.449997,4138.350098,4176.600098,2628.399902,1567.849976,1129.699951,1456.099976,538.900024,2558.399902,533.900024,2170.699951,2401.350098,730.049988,213.949997,927.049988,1694.599976,598.599976,1856.699951,1777.050049,807.599976,8356.099609,130.350006,17715.099609,159.5,197.300003,2283.949951,1055.599976,482.950012,831.549988,3520.75,709.5,459.75,114.535004,1389.699951,2468.449951,654.700012,6570.25,555.25
2022-02-28,1644.449951,707.5,4802.799805,3174.649902,742.400024,3530.350098,7002.299805,1601.255005,349.799988,686.5,3427.449951,925.049988,169.550003,4265.0,4063.399902,2589.800049,1598.5,1126.949951,1426.25,523.200012,2535.449951,573.75,2172.100098,2364.5,742.700012,215.850006,920.700012,1715.599976,627.450012,1842.75,1816.75,790.849976,8314.150391,133.5,17639.150391,160.649994,209.149994,2359.550049,1060.150024,483.200012,843.900024,3554.199951,718.599976,454.049988,122.074997,1410.0,2546.550049,665.450012,6567.899902,555.799988
2022-03-02,1641.800049,710.299988,4861.25,3028.949951,750.25,3372.300049,6831.549805,1605.300049,342.100006,674.25,3391.75,923.099976,184.800003,4160.899902,3853.149902,2508.100098,1548.5,1115.550049,1374.25,560.799988,2426.300049,600.099976,2149.100098,2278.100098,714.849976,215.300003,906.349976,1702.800049,644.599976,1806.0,1784.5,778.349976,7814.200195,130.949997,17844.599609,162.949997,210.899994,2398.550049,1121.150024,474.25,820.900024,3546.149902,711.0,447.600006,128.934998,1394.349976,2592.649902,689.549988,6399.350098,555.200012
2022-03-03,1643.800049,706.700012,4917.799805,2871.899902,737.650024,3297.100098,6748.350098,1570.410034,346.399994,672.049988,3366.399902,934.900024,188.949997,4160.450195,3718.850098,2409.5,1503.599976,1139.699951,1371.0,531.75,2417.399902,606.299988,2091.0,2273.0,698.299988,219.399994,912.25,1720.849976,654.700012,1792.25,1752.300049,762.049988,7595.549805,132.100006,17436.5,170.300003,217.850006,2378.300049,1081.300049,467.399994,820.900024,3544.399902,687.049988,437.100006,130.330002,1426.650024,2574.25,713.75,5980.700195,569.549988
2022-03-04,1615.0,700.150024,4747.25,2738.149902,715.0,3242.100098,6537.899902,1533.319946,348.350006,653.700012,3371.350098,931.200012,181.0,4094.699951,3828.649902,2339.25,1477.599976,1138.449951,1366.5,521.5,2311.300049,583.799988,2019.5,2217.5,688.049988,225.5,901.900024,1723.300049,631.950012,1752.150024,1711.75,732.299988,7247.299805,130.199997,17391.849609,165.25,215.050003,2325.550049,1057.349976,461.950012,829.650024,3524.350098,669.950012,417.25,127.709999,1453.599976,2441.0,713.75,6050.299805,575.299988
2022-03-07,1564.050049,677.799988,4664.350098,2708.449951,667.549988,3234.649902,6125.0,1437.319946,338.0,675.400024,3153.449951,941.150024,188.699997,4074.949951,3769.399902,2259.649902,1446.550049,1154.199951,1324.800049,503.5,2198.699951,619.75,1943.949951,2121.949951,653.75,224.949997,834.400024,1739.849976,637.150024,1711.900024,1634.449951,690.549988,6769.049805,130.050003,17342.050781,186.949997,212.800003,2239.550049,1028.900024,440.299988,822.650024,3484.899902,659.849976,394.0,129.190002,1424.099976,2389.699951,731.900024,5698.100098,571.849976
2022-03-08,1601.599976,688.849976,4722.25,2723.399902,670.400024,3317.100098,6161.850098,1445.069946,341.600006,683.0,3113.75,969.549988,189.149994,4164.25,3868.550049,2256.050049,1458.199951,1175.300049,1327.800049,513.049988,2251.649902,589.950012,1949.0,2151.699951,665.0,226.899994,840.700012,1778.199951,629.849976,1723.099976,1658.5,700.650024,6806.299805,133.75,17263.300781,179.100006,212.350006,2235.5,1031.949951,440.299988,855.0,3599.949951,683.700012,391.75,126.949997,1461.949951,2371.25,724.200012,5833.450195,587.450012
2022-03-09,1656.550049,714.099976,4710.950195,2874.949951,674.200012,3339.0,6472.5,1501.52002,342.649994,691.5,3123.850098,981.549988,186.649994,4234.049805,3930.449951,2293.050049,1493.349976,1182.699951,1371.150024,514.700012,2290.5,588.049988,1997.900024,2194.399902,667.450012,229.25,875.349976,1813.349976,627.150024,1739.099976,1690.949951,734.849976,7026.850098,131.5,17145.599609,175.399994,208.100006,2354.100098,1025.199951,451.700012,868.25,3632.600098,699.150024,405.899994,125.535004,1504.75,2433.649902,725.200012,6017.350098,585.5
2022-03-10,1742.849976,730.400024,4769.700195,2912.800049,694.950012,3422.350098,6584.899902,1546.744995,349.0,697.75,3222.949951,987.049988,178.949997,4300.899902,3892.5,2303.0,1554.900024,1192.150024,1392.699951,521.299988,2320.75,593.799988,2101.949951,2237.949951,676.599976,232.0,904.299988,1825.900024,650.75,1754.349976,1728.199951,738.849976,7211.799805,132.949997,17649.099609,174.350006,208.850006,2392.25,1050.050049,468.700012,869.549988,3620.949951,724.200012,419.600006,130.869995,1485.349976,2467.800049,724.200012,6052.549805,588.25
2022-03-11,1734.099976,729.450012,4854.100098,2932.0,690.849976,3423.0,6628.0,1556.900024,362.0,694.849976,3199.899902,1043.949951,181.75,4339.399902,3975.600098,2290.75,1566.25,1193.449951,1396.800049,518.799988,2331.199951,589.099976,2094.399902,2230.0,677.900024,236.350006,901.75,1822.0,669.75,1763.0,1728.650024,734.799988,7102.549805,131.949997,17327.449219,175.699997,212.449997,2399.149902,1058.5,470.350006,902.0,3599.149902,716.450012,418.149994,130.169998,1486.800049,2493.600098,725.450012,6021.0,586.200012
2022-03-14,1736.099976,730.549988,4923.5,2962.800049,710.049988,3452.550049,6665.450195,1567.849976,359.649994,700.400024,3185.850098,1048.650024,180.350006,4393.799805,3957.300049,2313.550049,1577.5,1202.849976,1442.550049,512.450012,2341.899902,590.799988,2059.300049,2275.699951,696.150024,239.0,907.599976,1890.699951,664.849976,1788.75,1746.75,743.200012,7316.75,132.149994,17367.199219,171.800003,213.399994,2418.850098,1069.699951,485.149994,892.25,3643.0,722.25,411.700012,129.699997,1503.0,2539.0,730.75,6035.899902,598.150024
2022-03-15,1701.400024,721.299988,4812.950195,2987.149902,698.150024,3454.050049,6666.549805,1570.890015,350.299988,703.099976,3222.850098,1068.050049,172.899994,4386.25,3899.850098,2305.25,1564.25,1176.849976,1424.0,504.700012,2318.399902,559.75,2038.199951,2240.850098,697.349976,237.850006,896.650024,1839.300049,641.150024,1733.75,1743.449951,761.200012,7420.100098,131.050003,17461.599609,163.75,209.649994,2363.449951,1070.550049,485.850006,891.650024,3593.899902,748.599976,413.649994,123.375,1458.599976,2556.949951,741.0,6021.25,587.700012
2022-03-16,1758.0,723.799988,4943.649902,3042.0,723.849976,3569.800049,6840.600098,1612.484985,356.299988,712.0,3313.649902,1055.800049,176.899994,4402.25,3943.800049,2357.899902,1604.050049,1199.5,1448.150024,517.299988,2369.5,572.700012,2072.149902,2292.100098,708.0,242.600006,928.650024,1889.400024,655.25,1760.5,1756.199951,773.650024,7485.799805,132.75,17823.400391,167.300003,209.350006,2403.350098,1085.75,492.75,889.200012,3655.899902,747.849976,424.899994,126.525002,1489.900024,2587.300049,752.450012,6305.899902,598.25
2022-03-17,1819.650024,740.099976,4839.899902,3136.600098,739.25,3650.449951,6994.399902,1637.079956,364.200012,722.900024,3355.949951,1048.5,176.550003,4504.350098,4042.149902,2436.949951,1619.849976,1196.900024,1480.050049,530.150024,2419.899902,576.799988,2102.050049,2415.25,720.099976,244.899994,932.450012,1854.599976,685.099976,1820.0,1787.900024,794.400024,7693.0,132.899994,18284.199219,170.300003,211.550003,2481.699951,1128.550049,501.899994,911.599976,3672.75,772.299988,433.799988,130.345001,1493.5,2703.0,761.599976,6373.600098,601.200012
2022-03-21,1802.949951,735.150024,4767.399902,3045.75,725.900024,3589.050049,6870.399902,1618.079956,357.200012,708.200012,3237.550049,1050.300049,182.300003,4456.25,4004.949951,2378.75,1569.449951,1168.050049,1486.5,522.349976,2391.550049,589.950012,2051.199951,2391.899902,710.75,244.5,913.400024,1853.050049,681.299988,1777.099976,1756.300049,783.5,7705.549805,132.899994,17876.449219,172.550003,204.899994,2467.399902,1095.800049,490.600006,913.799988,3626.699951,747.799988,427.950012,130.294998,1479.800049,2707.25,775.900024,6191.25,600.0
2022-03-22,1831.550049,739.150024,4677.600098,3051.149902,731.400024,3656.449951,6985.799805,1649.459961,368.399994,719.25,3158.399902,1032.599976,183.350006,4448.549805,4030.350098,2380.399902,1582.5,1176.400024,1494.150024,529.299988,2423.649902,593.450012,1993.5,2402.75,718.200012,249.75,927.700012,1887.400024,696.5,1807.849976,1774.050049,785.599976,7766.649902,132.850006,17429.25,175.449997,208.699997,2531.149902,1097.650024,493.700012,914.099976,3700.949951,752.900024,440.350006,130.199997,1538.199951,2712.75,780.950012,6211.600098,610.049988
2022-03-23,1811.0,733.75,4608.200195,3016.800049,726.75,3601.5,7004.799805,1640.734985,366.600006,704.950012,3102.25,1014.450012,183.050003,4553.549805,4127.299805,2394.100098,1582.099976,1180.699951,1479.25,525.849976,2394.649902,608.450012,1978.550049,2346.300049,718.299988,252.0,931.349976,1872.400024,704.400024,1769.75,1767.25,774.099976,7644.850098,133.449997,17344.199219,175.600006,210.100006,2539.199951,1092.25,490.649994,900.799988,3712.399902,748.799988,435.799988,133.100006,1542.150024,2690.0,793.950012,6234.0,611.200012
2022-03-24,1832.800049,733.450012,4628.549805,3025.350098,722.25,3583.899902,6997.549805,1637.869995,362.600006,706.349976,3103.850098,1029.0,187.399994,4494.649902,4328.5,2369.649902,1599.400024,1192.099976,1442.650024,522.349976,2412.149902,621.950012,1965.900024,2310.5,704.200012,254.850006,924.799988,1886.699951,715.099976,1714.150024,1771.550049,765.650024,7556.950195,135.399994,17408.099609,177.449997,210.75,2578.649902,1088.949951,487.100006,908.849976,3749.850098,740.5,433.200012,135.054993,1568.550049,2618.5,799.099976,6351.850098,610.549988
2022-03-25,1867.0,743.25,4683.200195,3046.949951,721.25,3654.350098,6973.5,1633.329956,360.299988,709.349976,3094.5,1013.5,186.100006,4454.149902,4361.450195,2336.850098,1591.050049,1179.349976,1430.900024,519.549988,2378.399902,622.700012,1953.0,2303.0,699.25,253.350006,926.25,1876.550049,721.349976,1722.25,1751.099976,764.75,7415.450195,134.75,17161.199219,175.800003,209.649994,2595.850098,1092.599976,490.700012,902.349976,3707.449951,733.349976,432.100006,133.895004,1530.550049,2523.899902,798.549988,6312.700195,603.349976
2022-03-28,1909.699951,737.0,4658.600098,3027.449951,736.0,3687.75,7001.399902,1651.89502,359.700012,733.049988,3094.800049,1017.099976,191.25,4416.549805,4285.450195,2380.0,1610.949951,1163.949951,1432.800049,512.599976,2377.949951,630.200012,1975.099976,2268.25,710.349976,257.049988,935.150024,1873.900024,730.099976,1725.199951,1741.599976,769.25,7477.350098,134.800003,16860.050781,176.350006,212.300003,2621.949951,1077.0,497.5,905.900024,3707.699951,741.25,432.700012,133.895004,1524.449951,2535.899902,780.75,6359.950195,600.200012
2022-03-29,1917.25,761.950012,4613.75,3042.600098,737.799988,3689.100098,7039.350098,1650.170044,358.450012,754.950012,3103.800049,1038.849976,186.0,4561.600098,4323.549805,2480.5,1623.699951,1167.699951,1451.800049,523.0,2210.649902,631.299988,1987.050049,2337.350098,715.299988,254.600006,929.150024,1886.0,753.900024,1730.0,1746.650024,773.349976,7439.149902,134.350006,16921.900391,171.0,211.300003,2622.550049,1101.25,495.0,919.349976,3705.350098,743.200012,433.700012,133.464996,1522.349976,2538.800049,782.0,6526.600098,602.5
2022-03-30,1995.25,767.400024,4614.799805,3081.550049,750.450012,3674.100098,7251.850098,1712.890015,360.049988,749.5,3148.399902,1028.949951,182.899994,4538.600098,4354.399902,2486.550049,1667.699951,1165.199951,1476.949951,542.299988,2271.649902,599.799988,2015.900024,2385.449951,730.900024,249.199997,926.299988,1903.949951,717.549988,1763.099976,1773.599976,793.349976,7598.600098,135.300003,17298.0,162.0,217.100006,2672.949951,1121.800049,494.299988,920.599976,3731.550049,765.849976,435.649994,130.804993,1496.300049,2523.149902,776.150024,6642.700195,600.799988
2022-03-31,2014.75,774.200012,4516.100098,3079.949951,761.150024,3653.0,7259.950195,1706.045044,359.350006,754.950012,3206.399902,1018.049988,183.050003,4402.049805,4295.450195,2457.149902,1664.0,1163.75,1470.349976,538.200012,2294.149902,569.5,2048.649902,2390.399902,730.299988,250.649994,935.400024,1906.849976,732.650024,1753.849976,1767.650024,806.549988,7561.299805,135.0,17380.550781,163.899994,216.800003,2634.75,1121.449951,493.549988,914.75,3739.949951,777.400024,433.75,130.720001,1499.449951,2536.149902,769.599976,6602.299805,591.900024
2022-04-01,2043.650024,785.75,4506.899902,3114.149902,774.549988,3739.899902,7408.100098,1713.920044,374.399994,758.5,3230.649902,1014.849976,186.149994,4379.700195,4279.450195,2481.199951,1669.949951,1169.650024,1506.0,550.349976,2240.149902,570.5,2078.149902,2452.300049,736.25,253.300003,968.599976,1903.550049,732.200012,1776.650024,1790.099976,826.549988,7700.049805,142.949997,17557.199219,167.949997,225.050003,2655.850098,1113.349976,508.200012,908.700012,3758.75,789.799988,441.149994,131.710007,1487.099976,2520.850098,781.549988,6670.549805,601.799988
2022-04-04,2065.850098,818.549988,4564.950195,3118.0,784.099976,3763.649902,7490.649902,1719.63501,380.200012,767.799988,3270.0,1027.800049,187.75,4497.600098,4317.149902,2508.949951,1679.699951,1187.050049,1656.800049,571.799988,2311.75,587.5,2128.449951,2680.050049,746.599976,255.449997,987.200012,1882.949951,732.700012,1836.050049,1826.349976,833.700012,7774.799805,144.300003,17820.150391,168.050003,227.399994,2663.699951,1126.300049,512.400024,926.049988,3770.350098,788.099976,446.75,134.190002,1498.650024,2517.0,784.349976,6743.899902,605.599976
2022-04-05,2139.850098,848.049988,4554.25,3140.800049,783.099976,3809.699951,7388.450195,1681.88501,380.0,766.599976,3303.399902,1021.450012,187.899994,4461.200195,4329.899902,2543.449951,1702.300049,1195.449951,1608.25,569.650024,2332.25,586.849976,2139.800049,2623.699951,741.799988,259.450012,973.25,1861.099976,733.450012,1802.199951,1836.050049,836.549988,7761.850098,149.100006,18023.199219,171.850006,233.050003,2626.050049,1118.349976,509.399994,929.099976,3814.800049,806.650024,458.049988,134.490005,1489.050049,2549.199951,793.549988,6726.149902,599.150024
2022-04-06,2160.0,849.849976,4511.75,3154.0,773.700012,3801.800049,7346.950195,1672.0,385.799988,775.650024,3282.5,1029.0,193.850006,4386.899902,4276.75,2530.699951,1699.75,1170.5,1550.849976,555.849976,2346.899902,581.25,2142.050049,2536.050049,741.599976,259.600006,968.299988,1828.849976,737.400024,1779.400024,1852.800049,827.849976,7744.200195,153.0,18216.75,172.800003,236.649994,2619.050049,1107.099976,513.950012,928.099976,3755.350098,809.25,456.149994,137.074997,1459.349976,2540.050049,805.299988,6736.149902,593.549988
2022-04-07,2099.050049,817.400024,4536.5,3155.0,792.099976,3802.25,7290.200195,1655.390015,380.799988,762.400024,3294.100098,1036.699951,190.75,4448.450195,4317.399902,2538.399902,1681.949951,1173.300049,1516.75,559.0,2350.600098,574.75,2164.800049,2462.699951,748.549988,256.649994,972.599976,1811.0,728.049988,1766.449951,1826.300049,834.299988,7640.5,153.5,18188.400391,168.850006,231.350006,2572.850098,1108.849976,514.950012,930.950012,3684.149902,804.900024,449.5,134.949997,1468.550049,2458.350098,803.349976,6736.649902,580.849976
2022-04-08,2170.949951,839.299988,4606.149902,3206.25,794.900024,3810.350098,7366.600098,1674.900024,384.549988,762.099976,3347.899902,1011.599976,194.550003,4505.950195,4430.350098,2555.199951,1771.25,1165.349976,1514.650024,564.799988,2362.449951,581.75,2183.050049,2458.25,754.299988,267.799988,985.599976,1814.599976,756.599976,1784.5,1830.75,857.400024,7557.950195,152.050003,18452.800781,170.899994,232.600006,2615.649902,1160.449951,516.099976,924.599976,3685.649902,817.700012,452.049988,137.074997,1448.75,2509.949951,809.75,6837.0,583.650024
2022-04-11,2180.199951,854.549988,4662.149902,3157.449951,786.049988,3787.149902,7336.649902,1657.785034,388.350006,758.049988,3350.649902,1025.5,196.399994,4503.799805,4380.5,2545.600098,1820.150024,1133.5,1496.150024,567.400024,2335.399902,576.349976,2163.050049,2424.699951,759.599976,267.5,980.450012,1766.550049,767.400024,1783.449951,1781.5,856.849976,7565.399902,153.100006,18426.349609,171.199997,230.899994,2610.199951,1142.5,514.900024,925.400024,3696.399902,821.5,452.049988,135.789993,1449.199951,2489.850098,819.849976,6858.75,571.099976
2022-04-12,2196.949951,844.900024,4626.299805,3128.649902,798.450012,3712.050049,7274.5,1631.805054,380.600006,741.650024,3344.100098,1027.25,186.0,4473.399902,4372.350098,2521.800049,1755.5,1131.150024,1493.5,562.299988,2297.899902,542.349976,2132.25,2425.699951,763.849976,264.799988,985.099976,1742.449951,755.900024,1801.849976,1747.699951,860.799988,7618.350098,152.600006,18417.800781,168.899994,233.100006,2561.050049,1149.099976,512.849976,921.299988,3691.100098,812.099976,438.299988,132.024994,1415.0,2488.199951,805.650024,6775.549805,558.700012
2022-04-13,2199.449951,840.5,4744.450195,3080.649902,793.049988,3697.300049,7328.450195,1609.005005,379.0,740.650024,3349.649902,1016.599976,186.600006,4499.25,4299.200195,2491.449951,1765.949951,1125.099976,1464.949951,564.849976,2274.399902,546.75,2152.149902,2378.5,762.25,269.549988,983.400024,1748.550049,766.349976,1779.599976,1760.800049,866.099976,7469.5,153.949997,18382.400391,174.25,229.5,2551.649902,1146.900024,517.700012,936.75,3661.949951,817.599976,431.049988,131.949997,1410.449951,2461.350098,818.650024,6730.049805,559.200012
2022-04-18,2233.850098,842.700012,4554.5,3021.550049,798.849976,3714.600098,7261.450195,1582.724976,371.75,729.5,3343.899902,1027.849976,189.449997,4524.899902,4284.950195,2511.0,1741.300049,1101.75,1395.449951,574.299988,2285.399902,545.349976,2177.649902,2263.5,757.799988,270.100006,977.450012,1621.400024,767.849976,1750.400024,1738.349976,874.099976,7573.5,163.199997,18561.5,175.800003,231.100006,2543.850098,1173.400024,509.5,927.5,3528.050049,822.299988,433.799988,133.910004,1344.550049,2493.449951,805.150024,6639.600098,538.599976
2022-04-19,2168.300049,819.299988,4816.350098,2991.199951,797.799988,3657.149902,7259.549805,1572.055054,375.850006,723.5,3267.899902,1000.299988,197.75,4411.399902,4209.700195,2454.850098,1720.400024,1070.25,1342.199951,546.700012,2263.25,540.799988,2113.050049,2140.199951,766.299988,261.549988,963.799988,1562.0,746.400024,1707.5,1705.75,872.5,7435.100098,160.649994,17948.599609,177.149994,227.850006,2640.800049,1124.699951,511.799988,922.0,3471.899902,791.349976,424.950012,132.660004,1301.199951,2452.600098,804.900024,6585.700195,530.450012
2022-04-20,2183.949951,827.650024,4780.950195,3083.0,794.700012,3720.75,7032.5,1550.930054,389.950012,739.349976,3304.199951,1012.049988,199.100006,4455.649902,4293.399902,2536.800049,1736.599976,1089.400024,1354.300049,559.299988,2274.850098,545.0,2164.949951,2180.199951,755.549988,259.549988,972.549988,1587.699951,738.849976,1721.300049,1691.599976,881.25,7666.700195,160.5,18305.199219,175.5,227.0,2718.449951,1128.349976,509.299988,923.5,3556.800049,810.450012,440.549988,131.425003,1309.199951,2482.699951,825.25,6807.149902,536.5
2022-04-21,2286.350098,850.5,4885.25,3158.25,801.799988,3702.350098,7138.100098,1583.574951,397.700012,735.75,3359.899902,998.549988,206.899994,4529.049805,4320.299805,2651.5,1764.25,1099.199951,1374.349976,570.950012,2317.649902,540.25,2197.949951,2230.649902,762.349976,260.399994,989.25,1618.800049,734.200012,1760.849976,1714.5,911.0,7879.200195,162.699997,18202.949219,174.149994,227.25,2782.100098,1144.550049,516.299988,944.099976,3628.649902,820.049988,448.049988,130.214996,1312.699951,2521.0,829.150024,6846.5,539.200012
2022-04-22,2273.300049,874.150024,4813.700195,3164.399902,780.599976,3642.5,7110.75,1545.420044,393.399994,738.75,3364.100098,967.0,202.149994,4492.5,4192.75,2631.5,1716.849976,1102.050049,1355.599976,554.049988,2294.25,514.150024,2126.949951,2206.399902,747.650024,261.100006,959.849976,1585.449951,723.400024,1727.75,1694.349976,920.650024,7904.5,160.449997,18187.75,174.0,225.449997,2758.800049,1137.25,500.600006,924.799988,3612.550049,815.599976,438.850006,127.754997,1306.5,2512.699951,816.549988,6744.100098,537.700012
2022-04-25,2284.199951,859.549988,4676.049805,3130.600098,780.700012,3682.949951,7005.5,1526.515015,369.700012,739.349976,3295.899902,953.150024,188.449997,4410.100098,4115.450195,2594.149902,1693.699951,1089.849976,1365.75,540.0,2288.600098,495.5,2100.75,2210.5,752.200012,255.25,946.549988,1561.099976,715.700012,1728.849976,1657.349976,904.0,7912.350098,156.100006,18174.699219,169.649994,222.850006,2695.0,1091.25,494.75,900.0,3548.199951,792.75,425.149994,122.035004,1270.400024,2453.899902,803.049988,6595.049805,529.349976
2022-04-26,2395.300049,909.5,4624.049805,3125.649902,775.0,3892.100098,7240.549805,1543.435059,372.850006,756.299988,3372.699951,978.400024,191.399994,4519.600098,4154.549805,2649.300049,1718.0,1094.300049,1372.050049,549.849976,2407.25,493.450012,2148.350098,2230.199951,753.75,258.950012,980.450012,1581.0,721.200012,1742.699951,1699.949951,940.150024,7906.75,157.0,18415.75,166.949997,231.600006,2775.649902,1094.849976,505.5,918.049988,3546.300049,822.049988,434.899994,123.360001,1275.449951,2548.199951,812.349976,6660.200195,529.25
2022-04-27,2334.100098,887.299988,4522.950195,3148.350098,765.900024,3905.649902,6714.100098,1482.640015,366.5,752.5,3338.25,977.75,187.5,4530.600098,4077.050049,2655.449951,1700.199951,1095.599976,1372.550049,547.650024,2500.0,492.299988,2145.100098,2218.699951,736.700012,257.5,974.5,1552.800049,720.599976,1741.5,1677.050049,926.849976,7788.399902,155.649994,18223.0,164.850006,229.300003,2778.350098,1074.199951,497.25,906.099976,3561.199951,798.599976,430.25,124.669998,1261.25,2492.350098,798.400024,6548.450195,518.950012
2022-04-28,2378.550049,887.099976,4537.850098,3247.699951,779.799988,3834.399902,6727.649902,1501.185059,369.350006,747.349976,3357.899902,981.200012,190.25,4564.600098,4122.149902,2679.949951,1711.900024,1092.5,1371.349976,571.400024,2517.300049,488.600006,2241.850098,2224.0,747.150024,261.100006,988.349976,1582.599976,729.099976,1765.650024,1719.25,922.900024,7888.149902,159.699997,18427.699219,164.800003,235.600006,2819.850098,1116.849976,507.5,921.0,3584.300049,811.650024,436.049988,126.084999,1271.300049,2513.199951,824.299988,6616.950195,522.549988
2022-04-29,2332.0,856.400024,4454.350098,3237.199951,728.599976,3729.550049,6671.799805,1491.11499,362.600006,739.0,3279.25,981.200012,182.850006,4505.399902,4131.950195,2630.350098,1692.300049,1079.25,1384.599976,582.400024,2506.649902,482.649994,2234.850098,2229.699951,743.299988,259.549988,978.549988,1567.550049,727.150024,1790.75,1694.349976,922.099976,7717.799805,156.199997,18330.300781,160.449997,227.75,2790.25,1105.5,496.299988,928.650024,3546.699951,823.75,437.600006,127.105003,1259.0,2458.199951,822.900024,6630.25,508.799988
2022-05-02,2339.5,856.549988,4304.75,3200.0,727.349976,3623.449951,6626.149902,1495.744995,366.450012,741.349976,3271.300049,976.599976,187.649994,4509.649902,4123.899902,2552.5,1679.550049,1066.900024,1403.699951,579.849976,2487.300049,484.399994,2230.5,2264.0,741.0,263.149994,1018.099976,1541.0,731.950012,1774.349976,1679.449951,921.349976,7634.75,157.5,18440.550781,156.350006,231.550003,2780.449951,1081.050049,491.0,923.400024,3542.399902,824.400024,432.850006,129.520004,1231.199951,2386.550049,830.25,6679.0,495.0
2022-05-04,2253.800049,812.799988,4013.300049,3100.850098,707.200012,3496.899902,6339.75,1432.244995,363.450012,722.400024,3385.449951,957.549988,187.350006,4344.149902,3992.350098,2483.199951,1622.25,1044.949951,1356.0,567.599976,2409.5,461.649994,2171.550049,2206.949951,724.25,259.75,978.299988,1535.550049,711.549988,1775.599976,1633.949951,896.099976,7397.899902,158.649994,18087.75,162.25,237.600006,2693.649902,1077.849976,479.649994,900.900024,3479.75,803.299988,423.5,126.135002,1212.800049,2289.949951,824.200012,6521.950195,491.75
